Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12055,FR12055,ALBI MASSOL,SPO-FR12055_8,NO2,2.14684,43.92213,173.0,m,urban,traffic,12/12/2013 00:00:00,18/12/2015 00:00:00,SAM-FR12055_8,3.0,m,,m,4.0,m,,,Industrial Processes,,,1,,,,,ALBI,detached,plane,80.0,,-999.0,,,-999.0,8900.0,SPP-FR_18,12/12/2013 00:00:00,18/12/2015 00:00:00,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12056,FR12056,MILLAU,SPO-FR12056_7,O3,3.07218,44.10618,389.0,m,urban,background,09/01/2015 00:00:00,13/02/2019 00:00:00,SAM-FR12056_7,3.0,m,,m,,,,,,,,0,,,,,MILLAU,detached,basin-mount,,,,,,,,SPP-FR_21,09/01/2015 00:00:00,13/02/2019 00:00:00,automatic,UV-P,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12057,FR12057,PAMIERS,SPO-FR12057_7,O3,1.62259,43.11442,301.0,m,urban,background,09/01/2015 00:00:00,01/04/2019 00:00:00,SAM-FR12057_7,3.0,m,,m,,,,,,,,0,,,,,PAMIERS,detached,plane,,,,,,,,SPP-FR_21,09/01/2015 00:00:00,01/04/2019 00:00:00,automatic,UV-P,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_20,C6H6,1.4152,43.61039,147.0,m,urban,traffic,01/01/2019 00:00:00,,SAM-FR12085_20,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_119,01/01/2019 00:00:00,,active,,,,,activeabsorbent,,GC-FID,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,week,1.0,week,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_20,C6H6,1.4152,43.61039,147.0,m,urban,traffic,01/01/2019 00:00:00,,SAM-FR12085_20,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_1470,01/01/2019 00:00:00,,passive,,,,,passiveadsorbent,,GC-FID,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,2.0,week,2.0,week,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_38,NO,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_38,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_20,01/01/2017 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_38,NO,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_38,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_7470,01/01/2017 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_5,PM10,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_5,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_1372,01/01/2017 00:00:00,,automatic,TEOM-FDMS,,TEOM1405F-FDMS,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_5,PM10,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_5,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_14,01/01/2017 00:00:00,,automatic,,,undetermined,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_6001,PM2.5,1.4152,43.61039,147.0,m,urban,traffic,01/01/2020 00:00:00,,SAM-FR12085_6001,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_1372,01/01/2020 00:00:00,,automatic,TEOM-FDMS,,TEOM1405F-FDMS,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_8,NO2,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_8,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_18,01/01/2017 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_8,NO2,1.4152,43.61039,147.0,m,urban,traffic,01/01/2017 00:00:00,,SAM-FR12085_8,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_7520,01/01/2017 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12085,FR12085,Toulouse Port de l'Embouchure,SPO-FR12085_9,NOX as NO2,1.4152,43.61039,147.0,m,urban,traffic,01/01/2020 00:00:00,,SAM-FR12085_9,3.0,m,,m,8.0,m,,,,,,1,,,,,TOULOUSE,open,plane,140.0,,-999.0,,,-999.0,99659.0,SPP-FR_7520,01/01/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_38,NO,2.5707,44.35699,587.0,m,urban,background,25/09/2020 00:00:00,,SAM-FR12095_38,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_7470,25/09/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_5,PM10,2.5707,44.35699,587.0,m,urban,background,07/07/2020 00:00:00,,SAM-FR12095_5,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_1374,07/07/2020 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_6001,PM2.5,2.5707,44.35699,587.0,m,urban,background,07/07/2020 00:00:00,,SAM-FR12095_6001,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_1374,07/07/2020 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_7,O3,2.5707,44.35699,587.0,m,urban,background,01/01/2020 00:00:00,,SAM-FR12095_7,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_7170,01/01/2020 00:00:00,,automatic,UV-P,,enviroO342M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_8,NO2,2.5707,44.35699,587.0,m,urban,background,25/09/2020 00:00:00,,SAM-FR12095_8,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_7520,25/09/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR12095,FR12095,Rodez Camonil,SPO-FR12095_9,NOX as NO2,2.5707,44.35699,587.0,m,urban,background,25/09/2020 00:00:00,,SAM-FR12095_9,3.0,m,,m,,,,,,,,0,,,,,RODEZ,open,basin-hilly,,,,,,,,SPP-FR_7520,25/09/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_38,NO,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_38,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_7470,10/10/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_5,PM10,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_5,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_1374,10/10/2020 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_6001,PM2.5,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_6001,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_1374,10/10/2020 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_7,O3,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_7,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_7170,10/10/2020 00:00:00,,automatic,UV-P,,enviroO342M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_8,NO2,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_8,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_7520,10/10/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50060,FR50060,Montauban - Ramierou,SPO-FR50060_9,NOX as NO2,1.37531,44.01286,451.0,m,urban,background,10/10/2020 00:00:00,,SAM-FR50060_9,3.0,m,,m,,,,,,,,0,,,,,MONTAUBAN,open,plane,,,,,,,,SPP-FR_7520,10/10/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_38,NO,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_38,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_7470,01/01/2021 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_5,PM10,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_5,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_7,01/01/2021 00:00:00,,automatic,BETA,,enviroMP101M,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_6001,PM2.5,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_6001,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_670,01/01/2021 00:00:00,,automatic,BETA,,BAM1020heated,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_6001,PM2.5,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_6001,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_7,01/01/2021 00:00:00,,automatic,BETA,,enviroMP101M,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_8,NO2,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_8,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_7520,01/01/2021 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50224,FR50224,Perpignan bd Pyrénées,SPO-FR50224_9,NOX as NO2,2.88848,42.69587,37.0,m,urban,traffic,01/01/2021 00:00:00,,SAM-FR50224_9,3.0,m,4.0,m,1.0,m,,,,,,1,,,,,PERPIGNAN,detached,plane,100.0,,5.0,,,-999.0,29970.0,SPP-FR_7520,01/01/2021 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50225,FR50225,Montpellier Liberté,SPO-FR50225_38,NO,3.82787,43.61161,56.0,m,urban,traffic,10/06/2022 00:00:00,,SAM-FR50225_38,3.0,m,,m,2.0,m,,,,,,0,,,,,MONTPELLIER,open,plane,200.0,,5.0,,,-999.0,39452.0,SPP-FR_7820,10/06/2022 00:00:00,,automatic,chemi,,APIT200,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50225,FR50225,Montpellier Liberté,SPO-FR50225_5,PM10,3.82787,43.61161,56.0,m,urban,traffic,19/06/2022 00:00:00,,SAM-FR50225_5,3.0,m,,m,2.0,m,,,,,,0,,,,,MONTPELLIER,open,plane,200.0,,5.0,,,-999.0,39452.0,SPP-FR_1374,19/06/2022 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR068A,ATMO OCCITANIE,UTC,FR50225,FR50225,Montpellier Liberté,SPO-FR50225_5,PM10,3.82787,43.61161,56.0,m,urban,traffic,19/06/2022 00:00:00,,SAM-FR50225_5,3.0,m,,m,2.0,m,,,,,,0,,,,,MONTPELLIER,open,plane,200.0,,5.0,,,-999.0,39452.0,SPP-FR_670,19/06/2022 00:00:00,,automatic,BETA,,BAM1020heated,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
